biomarker	featureid	dataset_all	num_d_melanoma	num_d_other	num_datasets	classification	species
numerator	metabat_SRR13068843.68	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	Blautia_A wexlerae
numerator	semibin_ERR6275667.43	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp000417505	Megasphaera sp000417505
numerator	semibin_SRR11413620.97	['Peng_2020', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister hominis	Dialister hominis
numerator	semibin_SRR13068852.73_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	COE1 sp001916965
denominator	semibin_ERR6275666.11	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	Ruminococcus_E bromii
numerator	semibin_SRR11413613.43	['Peng_2020', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Blautia_A faecis
numerator	metabat_SRR5930516.94	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum	Blautia_A obeum
numerator	maxbin_SRR16168969.015	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J	Faecalibacterium prausnitzii_J
numerator	metabat_SRR16168974.3	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia celatus_A	Adlercreutzia celatus_A
numerator	metabat_SRR16168938.30	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp902363045	Lawsonibacter sp902363045
numerator	semibin_SRR5930503.63	['Tsakmaklis_2023', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium_E siraeum
numerator	semibin_ERR12405997.60	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000432735	Phocaeicola sp000432735
numerator	semibin_ERR6232458.12	['Gunjur_2024', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775	Gemmiger sp900540775
numerator	semibin_SRR16554762.18	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	Prevotella stercorea
numerator	semibin_SRR25825504.54	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Gemmiger formicilis
numerator	semibin_SRR25825504.166	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp001701135	UBA7173 sp001701135
numerator	semibin_ERR6232521.17	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900546835	UBA7173 sp900546835
numerator	semibin_SRR25825499.74	['Tsakmaklis_2023', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	Faecalibacterium prausnitzii
numerator	semibin_SRR25825498.35	['Tsakmaklis_2023', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Gemmiger formicilis
numerator	metabat_SRR16168929.12	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Gemmiger formicilis
numerator	semibin_SRR11413657.198	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595	UBA1685 sp002320595
numerator	semibin_ERR12405916.16	['Tsakmaklis_2023', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q fessum	Clostridium_Q fessum
numerator	metabat_SRR11413681.65_sub	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	Faecalibacterium prausnitzii
numerator	metabat_SRR23364213.66	['Peng_2020', 'Gunjur_2024']	0	2	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Roseburia hominis
numerator	semibin_SRR16554763.40_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900547315	Limivicinus sp900547315
denominator	metabat_ERR2162200.21	['Lee_2022', 'Gopalakrishnan_2018']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835	Dysosmobacter sp001916835
numerator	semibin_SRR16554628.46_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium_E siraeum
numerator	maxbin_SRR5930507.045	['Gunjur_2024', 'Gopalakrishnan_2018']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	CAG-314 sp000437915
numerator	maxbin_SRR23364231.030_sub	['Gunjur_2024', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900553545	CAG-170 sp900553545
numerator	semibin_ERR6232521.9	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia celatus_A	Adlercreutzia celatus_A
numerator	metabat_ERR6279654.11	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia celatus_A	Adlercreutzia celatus_A
numerator	semibin_ERR6275670.117	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella stercoris	Collinsella stercoris
numerator	metabat_ERR6254870.14	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia celatus_A	Adlercreutzia celatus_A
numerator	semibin_ERR6275680.2_sub	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia celatus_A	Adlercreutzia celatus_A
numerator	semibin_SRR23364198.20	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	CAG-177 sp003538135
numerator	maxbin_ERR2162223.012	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	Flavonifractor plautii
numerator	semibin_ERR12405979.43_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000438155	CAG-95 sp000438155
numerator	metabat_SRR5930532.34_sub	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900066825	Lawsonibacter sp900066825
numerator	semibin_ERR12406007.1	['Peng_2020', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q fessum	Clostridium_Q fessum
numerator	semibin_ERR6275666.93	['Peng_2020', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Streptococcus salivarius
